"Campaign name","Ad Set Name","Ad name",Placement,"Delivery status","Delivery level","Ad Set Name","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks","Landing page views rate per link clicks","Result type",Results,"Cost per result","Adds to cart","Reporting starts","Reporting ends"
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support2",Interest,"I-CRS - Jew Muslim",Feed,not_delivering,ad,Interest,179.05998606,"7-day click or 1-day view",4.40676263,40633,1.358736,29905,0.10966456,4456,,"Landing page views",4034,0.0443877,,2025-04-01,2025-09-17
"NW-Oslo-EN-Traffic-MAY2025-Interest - 2nd - Support",Interest,"I-CRS - Father Love",Feed,not_delivering,ad,Interest,173.10999711,"7-day click or 1-day view",5.49992048,31475,1.41721824,22209,0.09934869,3127,,"Landing page views",2880,0.06010764,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support",Targeted,"T-CRS - job interview",Feed,not_delivering,ad,Targeted,168.12999227,"7-day click or 1-day view",7.811643,21523,1.18303743,18193,0.09631557,2073,,"Landing page views",1916,0.08775052,4,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,WM_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,CRS_EN_PORT_SEP6_7PM_PissGuy_7-10-25,Feed,not_delivering,ad,WM_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,166.93,"7-day click or 1-day view",6.86756901,24307,1.35611471,17924,0.06862221,1668,,"Landing page views",1523,0.10960604,19,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support2",Interest,"I-CRS - GYNCO",Feed,not_delivering,ad,Interest,166.83,"7-day click or 1-day view",4.80321308,34733,1.47273575,23584,0.11392624,3957,,"Landing page views",3597,0.04638032,,2025-04-01,2025-09-17
FB/IG_T_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-16-25,WM_25-50_EN_Feed_SEP6_Portland_7PM_RetargetLookalike_7-16-25,"CRS_EN_PORT_SEP6_7PM_PissGuy_7-10-25 - Copy",Feed,not_delivering,ad,WM_25-50_EN_Feed_SEP6_Portland_7PM_RetargetLookalike_7-16-25,163.61000977,"7-day click or 1-day view",8.99747084,18184,1.4702458,12368,0.07638583,1389,,"Landing page views",1266,0.12923381,14,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Interest - Support",Interest,"I-CRS - Job Interview",Feed,not_delivering,ad,Interest,160.57,"7-day click or 1-day view",7.68718882,20888,1.10635593,18880,0.08990808,1878,,"Landing page views",1752,0.09164954,15,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,WM_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,Video_EN_PORT_SEP6_7PM_PissGuy_7-1-25,Feed,not_delivering,ad,WM_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,160.35,"7-day click or 1-day view",8.6015449,18642,1.26437873,14744,0.05981118,1115,,"Landing page views",768,0.20878906,12,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support",Targeted,"T-CRS - Liar",Feed,not_delivering,ad,Targeted,155.10542364,"7-day click or 1-day view",7.65045988,20274,2.15154409,9423,0.09746473,1976,,"Landing page views",1786,0.08684514,,2025-04-01,2025-09-17
"BHZ-Ggsh-FA-Traffic-May2025-Interest - Clicks - Support",Interest,"I-CRS - BHZ-Ggsh",Feed,not_delivering,ad,Interest,152.21,"7-day click or 1-day view",7.17295005,21220,1.28918591,16460,0.07130066,1513,,"Link clicks",1513,0.10060145,,2025-04-01,2025-09-17
"BHZ-Ggsh-FA-Traffic-May2025-Interest - Clicks - Support",Interest,I-Video,Feed,not_delivering,ad,Interest,150.39,"7-day click or 1-day view",7.523638,19989,1.50610307,13272,0.06628646,1325,,"Link clicks",1325,0.11350189,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support2",Interest,"I-CRS - FireFighter",Feed,not_delivering,ad,Interest,146.99927081,"7-day click or 1-day view",5.31508373,27657,1.42915461,19352,0.06609538,1828,,"Landing page views",1692,0.086879,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Target - 2nd - Support2",Targeted,"T-CRS - Indian Columbian",Feed,not_delivering,ad,Targeted,133.69981044,"7-day click or 1-day view",10.00672183,13361,1.74152763,7672,0.15567697,2080,,"Landing page views",1921,0.06959907,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target-Pageview,"T-CRS - Italian Wife",Feed,not_delivering,ad,Target-Pageview,133.61,"7-day click or 1-day view",6.6805,20000,1.25778253,15901,0.0957,1914,,"Landing page views",1716,0.07786131,,2025-04-01,2025-09-17
US-Portland-SignUp-EN-SEP2025-Target,Targeted,T-Flyer,"Facebook Reels",not_delivering,ad,Targeted,133.41715191,"7-day click or 1-day view",5.8098394,22964,2.29685937,9998,0.053475,1228,,"Landing page views",1138,0.11723827,68,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support2",Targeted,"T-CRS - Fire Fighter",Feed,not_delivering,ad,Targeted,127.47,"7-day click or 1-day view",8.45347835,15079,1.48415354,10160,0.12613569,1902,,"Landing page views",1774,0.07185457,6,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - French Persian",Feed,not_delivering,ad,Targeted,126.34876175,"7-day click or 1-day view",6.82007782,18526,1.9564896,9469,0.10180287,1886,,"Landing page views",1713,0.07375876,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2","Targeted - Pageviews","T-CRS - Jew Muslim",Feed,not_delivering,ad,"Targeted - Pageviews",123.81998387,"7-day click or 1-day view",4.32604234,28622,1.31619608,21746,0.10320732,2954,,"Landing page views",2665,0.04646153,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-Jun2025-Target - Support2",Targeted,"T-CRS - Asa Mosa","Facebook Reels",not_delivering,ad,Targeted,123.55683257,"7-day click or 1-day view",4.80279999,25726,3.62542277,7096,0.11766306,3027,,"Landing page views",1070,0.11547368,1,2025-04-01,2025-09-17
"NW-Oslo-EN-Traffic-MAY2025-Interest - 2nd - Support",Interest,"I-CRS - GYNCO",Feed,not_delivering,ad,Interest,123.41,"7-day click or 1-day view",6.06318168,20354,1.25984154,16156,0.11948511,2432,,"Landing page views",2253,0.05477585,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support2",Targeted,"T-CRS - Jew Muslim",Feed,not_delivering,ad,Targeted,123.26964174,"7-day click or 1-day view",0.90644775,135992,1.37914529,98606,0.09132155,12419,,"Landing page views",10279,0.01199238,105,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support- FB",Interest-FB,"I-CRS - Italian Wife",Feed,not_delivering,ad,Interest-FB,121.34,"7-day click or 1-day view",4.7431788,25582,1.37183612,18648,0.08791338,2249,,"Landing page views",1974,0.0614691,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support",Interest,"I-CRS - Sergeant",Feed,not_delivering,ad,Interest,120.84,"7-day click or 1-day view",6.62827053,18231,1.27918889,14252,0.11370742,2073,,"Landing page views",1900,0.0636,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support",Targeted,"T-CRS - Gherti",Feed,not_delivering,ad,Targeted,120.05160551,"7-day click or 1-day view",8.0793866,14859,1.98093588,7501,0.1121879,1667,,"Landing page views",1492,0.08046354,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support3",Interest,"I-CRS - Sergeant",Feed,not_delivering,ad,Interest,119.71,"7-day click or 1-day view",5.73543503,20872,1.39742903,14936,0.10200268,2129,,"Landing page views",1950,0.06138974,8,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Interest - 2nd - Support2",Interest,"I-CRS - Balls Drink",Feed,not_delivering,ad,Interest,119.23985778,"7-day click or 1-day view",8.14313035,14643,1.2002459,12200,0.12190125,1785,,"Landing page views",1641,0.07266292,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support2",Interest,"I-CRS - AsaMosa","Facebook Reels",not_delivering,ad,Interest,118.0797105,"7-day click or 1-day view",4.35814979,27094,2.36814964,11441,0.12083856,3274,,"Landing page views",1335,0.08844922,2,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support4",Targeted,"T-CRS - Father Love",Feed,not_delivering,ad,Targeted,117.09,"7-day click or 1-day view",5.08445873,23029,1.60727247,14328,0.09722524,2239,,"Landing page views",2083,0.05621219,94,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support2",Targeted,"T-CRS - Big",Feed,not_delivering,ad,Targeted,110.18,"7-day click or 1-day view",8.05173926,13684,1.25173802,10932,0.13329436,1824,,"Landing page views",1720,0.06405814,7,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support",Targeted,"T-CRS - Sergeant",Feed,not_delivering,ad,Targeted,110.11,"7-day click or 1-day view",4.97088168,22151,1.64373701,13476,0.11105593,2460,,"Landing page views",2292,0.04804101,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Target - 2nd - Support",Targeted,"T-CRS - Big",Feed,not_delivering,ad,Targeted,108.6000092,"7-day click or 1-day view",8.30465773,13077,1.21364269,10775,0.11049935,1445,,"Landing page views",1359,0.07991171,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Target - 2nd - Support",Targeted,"T-CRS - Two Cops",Feed,not_delivering,ad,Targeted,108.13,"7-day click or 1-day view",8.65940578,12487,1.43298141,8714,0.12989509,1622,,"Landing page views",1529,0.07071942,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2",Targeted,"T-CRS - Jew Muslim",Feed,not_delivering,ad,Targeted,107.77999073,"7-day click or 1-day view",5.86143086,18388,1.31033991,14033,0.15444855,2840,,"Landing page views",2552,0.04223354,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Target - 2nd - Support3",Targeted,"T-CRS - Sergeant",Feed,not_delivering,ad,Targeted,106.03007859,"7-day click or 1-day view",5.01016295,21163,1.78756652,11839,0.13188111,2791,,"Landing page views",2508,0.04227675,17,2025-04-01,2025-09-17
