"Campaign name","Time of day (viewer's time zone)","Ad Set Name","Ad name","Campaign ID","Ad set ID","Ad ID","Delivery status","Delivery level","Ad Set Name","Attribution setting","Result type",Results,Reach,Impressions,"Cost per result","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (USD)",Frequency,"Link clicks","CPC (cost per link click)","CTR (Link)","Clicks (all)","CPM (cost per 1,000 impressions)","CTR (link click-through rate)","Adds to cart","Cost per add to cart","Adds to cart conversion value","Reporting starts","Reporting ends"
FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"22:00:00 - 22:59:59",M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"Video_EN_TOR_OCT4_97PM_FrenchPersian_6-27-25 - Copy",120228376702820429,120228376702810429,120228376702850429,not_delivering,ad,M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,448,448,457,1.75110642,-,-,-,0.78449568,1.02008929,,,0,2,1.71662074,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"17:00:00 - 17:59:59",W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"Video_EN_TOR_OCT4_97PM_FrenchPersian_6-27-25 - Copy",120228374684510429,120228374684490429,120228376317240429,not_delivering,ad,W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,464,464,464,1.68303691,-,-,-,0.78092912,1,,,0,1,1.68303691,,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"00:00:00 - 00:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,Video_EN_TOR_OCT4_9PM_Big_6-27-25,120228374765560429,120228374765570429,120228375057320429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,648,648,651,1.20431503,-,-,-,0.78039614,1.00462963,1,0.78039614,0.0015361,2,1.19876519,0.15360983,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"05:00:00 - 05:59:59",MW_30-50_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"Video_EN_Toronto_OCT4_9PM_PissGuy_7-8-25 - Copy",120228905448260429,120228905448280429,120228905478230429,not_delivering,ad,MW_30-50_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"7-day click or 1-day view","Landing page views",,182,191,,-,-,-,0.78,1.04945055,13,0.06,0.06806283,25,4.08376963,6.80628272,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"21:00:00 - 21:59:59",M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"Video_EN_TOR_OCT4_97PM_FrenchPersian_6-27-25 - Copy",120228376702820429,120228376702810429,120228376702850429,not_delivering,ad,M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,436,436,438,1.77623404,-,-,-,0.77443804,1.00458716,,,0,3,1.76812338,,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"17:00:00 - 17:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,Video_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228374765560429,120228374765570429,120228375218340429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,632,632,638,1.2210499,-,-,-,0.77170354,1.00949367,,,0,0,1.20956668,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"13:00:00 - 13:59:59",W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"Video_EN_TOR_OCT4_97PM_FrenchPersian_6-27-25 - Copy",120228374684510429,120228374684490429,120228376317240429,not_delivering,ad,W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,471,471,471,1.63676691,-,-,-,0.77091721,1,,,0,0,1.63676691,,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"10:00:00 - 10:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,Video_EN_TOR_OCT4_9PM_Big_6-27-25,120228376044240429,120228376044250429,120228376044270429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,572,572,589,1.34741311,-,-,-,0.7707203,1.02972028,3,0.25690677,0.00509338,3,1.30852343,0.50933786,,,,2025-05-01,2025-09-20
CA-Toronto-Traffic-OCT2025-Target-2ND,"14:00:00 - 14:59:59",Targeted,"T-CRS - Big",120226607737110429,120226607737100429,120227142618810429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,169,175,,-,-,-,0.77068566,1.03550296,27,0.02854391,0.15428571,26,4.40391808,15.42857143,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"07:00:00 - 07:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,Video_EN_TOR_OCT4_9PM_FrenchPersian_6-27-25,120228376044240429,120228376044250429,120228376044280429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,599,599,611,1.28651695,-,-,-,0.77062365,1.02003339,,,0,1,1.26124984,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"19:00:00 - 19:59:59",MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,Flyer_EN_Toronto_OCT5_4PM_Flyer_8-20-25,120231456901000429,120231456901140429,120231458692970429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,161,165,,-,-,-,0.77,1.02484472,8,0.09625,0.04848485,16,4.66666667,4.84848485,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"18:00:00 - 18:59:59",IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,CRS_EN_Toronto_OCT5_4PM_Promo_8-20-25,120231457080950429,120231457081080429,120231457081030429,active,ad,IG_MW_24-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,180,187,,-,-,-,0.77,1.03888889,6,0.12833333,0.03208556,7,4.11764706,3.20855615,,,,2025-05-01,2025-09-20
"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","05:00:00 - 05:59:59",FB_MW_21-45_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,CRS_EN_Toronto_OCT5_4PM_Promo_8-20-25,120231844648880429,120231844648870429,120231844648930429,active,ad,FB_MW_21-45_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,47,57,,-,-,-,0.7682716,1.21276596,,,0,0,13.47844921,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"00:00:00 - 00:59:59",W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"Video_EN_TOR_OCT4_97PM_FrenchPersian_6-27-25 - Copy",120228374684510429,120228374684490429,120228376317240429,not_delivering,ad,W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,429,429,432,1.77367203,-,-,-,0.7609053,1.00699301,,,0,2,1.76135486,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"02:00:00 - 02:59:59",MW_30-50_EN_Feed_OCT5_Toronto_4PM_Cart&Purchase_8-20-25,Flyer_EN_Toronto_OCT5_4PM_Flyer_8-20-25,120231456901000429,120231456901130429,120231458635520429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_4PM_Cart&Purchase_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,137,145,,-,-,-,0.76057172,1.05839416,6,0.12676195,0.04137931,9,5.24532217,4.13793103,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"15:00:00 - 15:59:59",MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,Video_EN_Toronto_OCT4_9PM_PissGuy_7-8-25,120228904648040429,120228904648030429,120228905010360429,not_delivering,ad,MW_21-45_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"7-day click or 1-day view","Landing page views",,255,266,,-,-,-,0.76,1.04313725,24,0.03166667,0.09022556,28,2.85714286,9.02255639,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"10:00:00 - 10:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,Flyer_EN_TOR_OCT4_9PM_MaxName_6-27-25,120228376044240429,120228376044250429,120228376044310429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,642,642,645,1.18380062,-,-,-,0.76,1.0046729,,,0,0,1.17829457,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"22:00:00 - 22:59:59",MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,CRS_EN_Toronto_OCT5_4PM_NotADoctor_8-20-25,120231456901000429,120231456901140429,120231458692990429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,87,98,,-,-,-,0.76,1.12643678,,,0,2,7.75510204,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"18:00:00 - 18:59:59",MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,CRS_EN_Toronto_OCT5_4PM_NotADoctor_8-20-25,120231456901000429,120231456901140429,120231458692990429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,55,68,,-,-,-,0.76,1.23636364,4,0.19,0.05882353,7,11.17647059,5.88235294,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"12:00:00 - 12:59:59",MW_30-50_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,Flyer_EN_Toronto_OCT4_9PM_Flyer_7-8-25,120228905448260429,120228905448280429,120228905478210429,not_delivering,ad,MW_30-50_EN_Feed_OCT4_Toronto_9PM_Comedy+Events+Max+Media_7-8-25,"7-day click or 1-day view","Landing page views",,275,280,,-,-,-,0.76,1.01818182,19,0.04,0.06785714,31,2.71428571,6.78571429,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"15:00:00 - 15:59:59",MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,Flyer_EN_Toronto_OCT5_4PM_Flyer_8-20-25,120231456901000429,120231456901140429,120231458692970429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,117,131,,-,-,-,0.76,1.11965812,3,0.25333333,0.02290076,7,5.80152672,2.29007634,,,,2025-05-01,2025-09-20
CA-Toronto-Traffic-OCT2025-Target-2ND,"02:00:00 - 02:59:59",Targeted,"T-CRS - Piss Guy",120226607737110429,120226607737100429,120227142462500429,not_delivering,ad,Targeted,"7-day click or 1-day view","Landing page views",,172,175,,-,-,-,0.75007784,1.01744186,28,0.02678849,0.16,27,4.28615907,16,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"22:00:00 - 22:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,Video_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228374765560429,120228374765570429,120228375218340429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,584,584,585,1.26992666,-,-,-,0.74163717,1.00171233,,,0,2,1.26775584,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"12:00:00 - 12:59:59",W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"Video_EN_TOR_OCT4_97PM_FrenchPersian_6-27-25 - Copy",120228374684510429,120228374684490429,120228376317240429,not_delivering,ad,W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,438,438,459,1.69151022,-,-,-,0.74088148,1.04794521,,,0,0,1.61412087,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"20:00:00 - 20:59:59",M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,Video_EN_TOR_OCT4_97PM_Big_6-27-25,120228376702820429,120228376702810429,120228376702860429,not_delivering,ad,M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,387,387,392,1.91433251,-,-,-,0.74084668,1.0129199,,,0,1,1.889915,,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"22:00:00 - 22:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,Video_EN_Toronto_OCT5_7PM_MaxPromo_7-24-25,120229365441750429,120229365441740429,120229628357560429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,148,160,,-,-,-,0.74,1.08108108,22,0.03363636,0.1375,29,4.625,13.75,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"16:00:00 - 16:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,Video_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228374765560429,120228374765570429,120228375218340429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,518,518,525,1.41238426,-,-,-,0.73161504,1.01351351,2,0.36580752,0.00380952,2,1.39355247,0.38095238,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"10:00:00 - 10:59:59",W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,Video_EN_TOR_OCT4_97PM_PissGuy_6-27-25,120228374684510429,120228374684490429,120228374684500429,not_delivering,ad,W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,441,441,453,1.65614867,-,-,-,0.73036157,1.02721088,,,0,2,1.61227719,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"22:00:00 - 22:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,CRS_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229371794620429,120229371794730429,120229371794640429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,157,172,,-,-,-,0.73,1.0955414,24,0.03041667,0.13953488,32,4.24418605,13.95348837,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"18:00:00 - 18:59:59",MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,Flyer_EN_Toronto_OCT5_4PM_Flyer_8-20-25,120231456901000429,120231456901140429,120231458692970429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,103,114,,-,-,-,0.73,1.10679612,1,0.73,0.00877193,2,6.40350877,0.87719298,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"03:00:00 - 03:59:59",MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,Video_EN_Toronto_OCT5_4PM_MaxPromo_8-20-25,120231456901000429,120231456901140429,120231458693000429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,170,177,,-,-,-,0.73,1.04117647,5,0.146,0.02824859,9,4.12429379,2.82485876,,,,2025-05-01,2025-09-20
"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","08:00:00 - 08:59:59",FB_MW_21-45_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,CRS_EN_Toronto_OCT5_4PM_Promo_8-20-25,120231844648880429,120231844648870429,120231844648930429,active,ad,FB_MW_21-45_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,131,144,,-,-,-,0.72836139,1.09923664,11,0.06621467,0.07638889,16,5.05806522,7.63888889,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"00:00:00 - 00:59:59",W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,Flyer_EN_TOR_OCT4_9PM_MaxName_6-25-25,120228374684510429,120228374684490429,120228374684540429,not_delivering,ad,W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,528,528,543,1.36450052,-,-,-,0.72045627,1.02840909,2,0.36022814,0.00368324,1,1.32680713,0.36832413,,,,2025-05-01,2025-09-20
CA-Toronto-Traffic-OCT2025-Interest-2ND,"01:00:00 - 01:59:59",Interest,I-Video-PissGuy,120226607761310429,120226607761300429,120227141853800429,not_delivering,ad,Interest,"7-day click or 1-day view","Landing page views",,124,127,,-,-,-,0.72032817,1.02419355,7,0.10290402,0.05511811,7,5.67187534,5.51181102,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"08:00:00 - 08:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,Flyer_EN_TOR_OCT4_9PM_MaxName_6-27-25,120228376044240429,120228376044250429,120228376044310429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,632,632,632,1.13924051,-,-,-,0.72,1,1,0.72,0.00158228,2,1.13924051,0.15822785,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"14:00:00 - 14:59:59",MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,Flyer_EN_Toronto_OCT5_4PM_Flyer_8-20-25,120231456901000429,120231456901140429,120231458692970429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,128,143,,-,-,-,0.72,1.1171875,7,0.10285714,0.04895105,10,5.03496503,4.8951049,,,,2025-05-01,2025-09-20
"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","03:00:00 - 03:59:59",FB_MW_21-45_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,CRS_EN_Toronto_OCT5_4PM_Promo_8-20-25,120231844648880429,120231844648870429,120231844648930429,active,ad,FB_MW_21-45_EN_Feed_OCT5_Toronto_4PM_IGFBEngagement_8-20-25-4th,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,61,72,,-,-,-,0.71838384,1.18032787,3,0.23946128,0.04166667,4,9.97755331,4.16666667,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"22:00:00 - 22:59:59",W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,Flyer_EN_TOR_OCT4_9PM_MaxName_6-25-25,120228374684510429,120228374684490429,120228374684540429,not_delivering,ad,W_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,530,530,530,1.34047158,-,-,-,0.71044994,1,,,0,0,1.34047158,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"11:00:00 - 11:59:59",M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,Flyer_EN_TOR_OCT4_9PM_MaxName_6-25-25,120228376702820429,120228376702810429,120228376702890429,not_delivering,ad,M_30-50_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,996,996,996,0.71305785,-,-,-,0.71020562,1,,,0,0,0.71305785,,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"05:00:00 - 05:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,Video_EN_Toronto_OCT5_7PM_MaxPromo_7-24-25,120229371794620429,120229371794730429,120229627904410429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,107,124,,-,-,-,0.71,1.1588785,16,0.044375,0.12903226,30,5.72580645,12.90322581,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"07:00:00 - 07:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,Video_EN_Toronto_OCT5_7PM_MaxPromo_7-24-25,120229371794620429,120229371794730429,120229627904410429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_IGFBEngagement_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,126,138,,-,-,-,0.71,1.0952381,18,0.03944444,0.13043478,37,5.14492754,13.04347826,,,,2025-05-01,2025-09-20
FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"00:00:00 - 00:59:59",MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,Video_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229371794620429,120229371794610429,120229371794700429,not_delivering,ad,MW_30-50_EN_Feed_OCT5_Toronto_7PM_Cart&Purchase_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,154,155,,-,-,-,0.71,1.00649351,10,0.071,0.06451613,16,4.58064516,6.4516129,,,,2025-05-01,2025-09-20
IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"23:00:00 - 23:59:59",MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,CRS_EN_Toronto_OCT5_7PM_Promo_7-18-25,120229365441750429,120229369014240429,120229369014230429,not_delivering,ad,MW_21-45_EN_Feed_OCT5_Toronto_7PM_VideoPageViews_7-18-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,151,161,,-,-,-,0.71,1.06622517,3,0.23666667,0.01863354,6,4.40993789,1.86335404,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"13:00:00 - 13:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,Video_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228374765560429,120228374765570429,120228375218340429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,526,526,534,1.33374272,-,-,-,0.70154867,1.01520913,1,0.70154867,0.00187266,2,1.31376156,0.18726592,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"10:00:00 - 10:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,Video_EN_TOR_OCT4_9PM_PissGuy_6-27-25,120228374765560429,120228374765570429,120228375218340429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,554,554,554,1.26633334,-,-,-,0.70154867,1,3,0.23384956,0.00541516,5,1.26633334,0.54151625,,,,2025-05-01,2025-09-20
"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","12:00:00 - 12:59:59",FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,CRS_EN_Toronto_OCT5_4PM_Promo_8-20-25,120231844648880429,120231844648950429,120231844648890429,active,ad,FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,92,97,,-,-,-,0.70109399,1.05434783,6,0.116849,0.06185567,6,7.22777314,6.18556701,,,,2025-05-01,2025-09-20
"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","04:00:00 - 04:59:59",FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,CRS_EN_Toronto_OCT5_4PM_Promo_8-20-25,120231844648880429,120231844648950429,120231844648890429,active,ad,FB_MW_30-50_EN_Feed_OCT5_Toronto_4PM_VideoPageViews_8-20-25,"7-day click, 1-day view, or 1-day engaged-view","Website adds to cart",,55,63,,-,-,-,0.70109399,1.14545455,5,0.1402188,0.07936508,7,11.1284761,7.93650794,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"08:00:00 - 08:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,Video_EN_TOR_OCT4_9PM_Big_6-27-25,120228376044240429,120228376044250429,120228376044270429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,584,584,584,1.1997514,-,-,-,0.70065482,1,,,0,1,1.1997514,,,,,2025-05-01,2025-09-20
IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"03:00:00 - 03:59:59",W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,Video_EN_TOR_OCT4_9PM_FrenchPersian_6-27-25,120228376044240429,120228376044250429,120228376044280429,not_delivering,ad,W_21-45_EN_Feed_OCT4_Toronto_9PM_6-27-25,"7-day click or 1-day view",Reach,660,660,671,1.06146508,-,-,-,0.70056695,1.01666667,3,0.23352232,0.00447094,5,1.04406402,0.44709389,,,,2025-05-01,2025-09-20
